OBJECTID,FREQUENCY,statefp20,countyfp20,tractce20,blockce20,tip_id,geoid_20,geoid,Shape_Length,lengthbyfreq,area_fraction
3255,2,25,21,413100,7001,605857,2.50214E+14,250214131007001!!,480.7782818,240.3891409,0.894032789
3256,1,25,21,413100,7002,605857,2.50214E+14,250214131007002!!,76.78202617,76.78202617,0.062728586
3257,2,25,21,413201,1000,605857,2.50214E+14,250214132011000!!,377.6448864,188.8224432,0.53045152
3258,2,25,21,413201,1001,605857,2.50214E+14,250214132011001!!,983.7303304,491.8651652,0.72831941
3259,2,25,21,413201,1002,605857,2.50214E+14,250214132011002!!,2147.252096,1073.626048,0.819192049
3260,2,25,21,413201,1003,605857,2.50214E+14,250214132011003!!,226.4006833,113.2003416,0.676494127
3261,2,25,21,413201,1004,605857,2.50214E+14,250214132011004!!,2186.535103,1093.267552,0.624007322
3262,2,25,21,413201,1005,605857,2.50214E+14,250214132011005!!,523.8534084,261.9267042,0.591033556
3263,2,25,21,413201,1006,605857,2.50214E+14,250214132011006!!,170.5731761,85.28658805,0.135872938
3264,2,25,21,413201,1006,606130,2.50214E+14,250214132011006!!,87.71327923,43.85663962,0.069869491
3265,2,25,21,413201,1007,605857,2.50214E+14,250214132011007!!,481.8397439,240.919872,0.238545746
3266,1,25,21,413201,1007,606130,2.50214E+14,250214132011007!!,718.6500329,718.6500329,0.711568152
3267,2,25,21,413201,1008,606130,2.50214E+14,250214132011008!!,593.0573414,296.5286707,0.5
3268,2,25,21,413201,1009,606130,2.50214E+14,250214132011009!!,664.9710872,332.4855436,0.56686199
3269,2,25,21,413201,1010,605857,2.50214E+14,250214132011010!!,585.5807453,292.7903727,0.244286291
3270,2,25,21,413201,1010,606130,2.50214E+14,250214132011010!!,1675.484285,837.7421426,0.698960552
3271,2,25,21,413201,1011,606130,2.50214E+14,250214132011011!!,209.7396222,104.8698111,1
3272,2,25,21,413201,1012,605857,2.50214E+14,250214132011012!!,357.6558098,178.8279049,0.207976031
3273,2,25,21,413201,1012,606130,2.50214E+14,250214132011012!!,601.1970804,300.5985402,0.349594721
3274,2,25,21,413201,1013,606130,2.50214E+14,250214132011013!!,701.0631759,350.5315879,0.56364372
3275,2,25,21,413201,1014,606130,2.50214E+14,250214132011014!!,474.284493,237.1422465,0.5
3276,1,25,21,413201,1015,605857,2.50214E+14,250214132011015!!,40.17837894,40.17837894,0.098768716
3277,2,25,21,413201,1015,606130,2.50214E+14,250214132011015!!,373.0862507,186.5431254,0.45857064
3278,2,25,21,413201,1016,605857,2.50214E+14,250214132011016!!,1219.372846,609.6864232,0.77380548
3279,2,25,21,413201,1017,605857,2.50214E+14,250214132011017!!,1223.905029,611.9525147,0.377194423
3280,2,25,21,413201,1017,606130,2.50214E+14,250214132011017!!,842.2178348,421.1089174,0.259562517
3281,2,25,21,413201,1018,606130,2.50214E+14,250214132011018!!,411.8348859,205.917443,0.5
3282,2,25,21,413201,1019,605857,2.50214E+14,250214132011019!!,416.407709,208.2038545,0.422456604
3283,2,25,21,413201,1019,606130,2.50214E+14,250214132011019!!,84.78232683,42.39116342,0.086013907
3284,2,25,21,413201,1020,606130,2.50214E+14,250214132011020!!,346.9267501,173.463375,0.5
3285,2,25,21,413201,2000,606130,2.50214E+14,250214132012000!!,1063.392296,531.696148,0.494128617
3286,2,25,21,413201,2001,606130,2.50214E+14,250214132012001!!,1039.025391,519.5126956,0.523959779
3287,2,25,21,413201,2002,606130,2.50214E+14,250214132012002!!,789.8523834,394.9261917,0.811270807
3288,1,25,21,413201,2006,606130,2.50214E+14,250214132012006!!,224.6182603,224.6182603,0.296034229
3289,2,25,21,413201,2007,606130,2.50214E+14,250214132012007!!,455.1180392,227.5590196,0.519474806
3290,2,25,21,413201,2008,606130,2.50214E+14,250214132012008!!,447.700847,223.8504235,0.423374618
3291,2,25,21,413201,2009,606130,2.50214E+14,250214132012009!!,291.1537177,145.5768589,0.248402283
3292,2,25,21,413201,3000,605857,2.50214E+14,250214132013000!!,680.5551319,340.2775659,0.101570342
3293,1,25,21,413201,3001,605857,2.50214E+14,250214132013001!!,30.36621328,30.36621328,0.016682465
3294,2,25,21,413201,3001,606130,2.50214E+14,250214132013001!!,378.4856837,189.2428419,0.103965452
3295,2,25,21,413201,3002,606130,2.50214E+14,250214132013002!!,226.6411949,113.3205974,0.650447198
3296,2,25,21,413201,3003,606130,2.50214E+14,250214132013003!!,200.669632,100.334816,0.583720119
3297,2,25,21,413201,3004,606130,2.50214E+14,250214132013004!!,263.2713933,131.6356966,0.826710726
3298,2,25,21,413201,3005,606130,2.50214E+14,250214132013005!!,1319.506522,659.7532612,0.676397972
3299,2,25,21,413201,3006,606130,2.50214E+14,250214132013006!!,785.1446553,392.5723276,0.5
3300,2,25,21,413201,3007,606130,2.50214E+14,250214132013007!!,505.4408875,252.7204437,0.5
3301,2,25,21,413201,3008,606130,2.50214E+14,250214132013008!!,803.5102733,401.7551366,0.484402579
3302,2,25,21,413201,3010,606130,2.50214E+14,250214132013010!!,645.1292005,322.5646002,0.095517163
3303,2,25,21,413201,3011,606130,2.50214E+14,250214132013011!!,235.9641627,117.9820813,0.263036422
3304,2,25,21,413201,3012,606130,2.50214E+14,250214132013012!!,925.9330695,462.9665347,0.43232814
3305,2,25,21,413202,1000,605857,2.50214E+14,250214132021000!!,573.3900863,286.6950431,0.184892169
3306,1,25,21,413202,1000,606130,2.50214E+14,250214132021000!!,13.9637583,13.9637583,0.009005351
3307,2,25,21,413202,1001,606130,2.50214E+14,250214132021001!!,1501.809898,750.9049492,0.391418053
3308,2,25,21,413202,1002,606130,2.50214E+14,250214132021002!!,4180.740991,2090.370496,0.310852774
3309,2,25,21,413202,1003,606130,2.50214E+14,250214132021003!!,545.9447292,272.9723646,0.5
3310,2,25,21,413202,1004,606130,2.50214E+14,250214132021004!!,921.212193,460.6060965,0.586181392
3311,2,25,21,413202,1005,606130,2.50214E+14,250214132021005!!,826.2713147,413.1356574,0.590292399
3312,2,25,21,413202,1007,606130,2.50214E+14,250214132021007!!,2947.857812,1473.928906,0.597799683
3313,2,25,21,413202,1008,606130,2.50214E+14,250214132021008!!,375.5027607,187.7513803,0.5
3314,2,25,21,413202,1009,606130,2.50214E+14,250214132021009!!,454.177504,227.088752,0.566355361
3315,2,25,21,413202,1010,606130,2.50214E+14,250214132021010!!,642.4731734,321.2365867,0.309200913
3316,2,25,21,413202,1011,606130,2.50214E+14,250214132021011!!,1626.659282,813.329641,0.608207195
3317,2,25,21,413202,1012,606130,2.50214E+14,250214132021012!!,807.2222307,403.6111154,0.5
3318,2,25,21,413202,1013,606130,2.50214E+14,250214132021013!!,596.1352914,298.0676457,0.404511144
3319,2,25,21,413202,1014,606130,2.50214E+14,250214132021014!!,271.6955235,135.8477617,0.154235002
3320,2,25,21,413202,1015,606130,2.50214E+14,250214132021015!!,114.541463,57.27073149,0.088118591
3321,2,25,21,413202,1017,606130,2.50214E+14,250214132021017!!,56.91081951,28.45540975,0.052479851
3322,2,25,21,415300,2001,S12114,2.50214E+14,250214153002001!!,9145.831569,4572.915784,0.326812535
3323,2,25,21,415300,2002,S12114,2.50214E+14,250214153002002!!,808.5509307,404.2754654,0.398421213
3324,2,25,21,415300,2003,S12114,2.50214E+14,250214153002003!!,1884.037234,942.0186169,0.864854665
3325,2,25,21,415300,2004,S12114,2.50214E+14,250214153002004!!,4399.93131,2199.965655,0.585613294
3326,2,25,21,415300,2005,S12114,2.50214E+14,250214153002005!!,51.83906121,25.9195306,0.008347506
3327,2,25,21,415300,2008,S12114,2.50214E+14,250214153002008!!,50.58392969,25.29196484,0.017259173
3328,2,25,21,415300,2009,S12114,2.50214E+14,250214153002009!!,4130.799698,2065.399849,0.471753578
3329,2,25,21,415300,2010,S12114,2.50214E+14,250214153002010!!,347.5590103,173.7795051,0.695320697
3330,2,25,21,415300,2011,S12114,2.50214E+14,250214153002011!!,838.4419596,419.2209798,0.388446149
3331,2,25,21,415300,2012,S12114,2.50214E+14,250214153002012!!,434.0228023,217.0114012,0.714561996
3332,2,25,21,415300,2013,S12114,2.50214E+14,250214153002013!!,154.8209946,77.41049729,0.021436403
3333,2,25,21,415300,2015,S12114,2.50214E+14,250214153002015!!,455.6880661,227.844033,0.429206335
3334,2,25,21,415300,2016,S12114,2.50214E+14,250214153002016!!,272.3915769,136.1957884,0.024146677
3335,2,25,21,416102,1000,S12114,2.50214E+14,250214161021000!!,9886.953573,4943.476787,0.306584773
3336,2,25,21,416102,1001,S12114,2.50214E+14,250214161021001!!,1026.611574,513.3057868,0.500000001
3337,2,25,21,416102,1002,S12114,2.50214E+14,250214161021002!!,1125.994684,562.9973422,0.573251457
3338,2,25,21,416102,1003,S12114,2.50214E+14,250214161021003!!,1391.414525,695.7072623,0.527398587
3339,2,25,21,416102,1004,S12114,2.50214E+14,250214161021004!!,652.9627358,326.4813679,0.568404286
3340,2,25,21,416102,1005,S12114,2.50214E+14,250214161021005!!,633.91034,316.95517,0.565632337
3341,2,25,21,416102,1006,S12114,2.50214E+14,250214161021006!!,2146.476644,1073.238322,0.714571042
3342,2,25,21,416102,1024,S12114,2.50214E+14,250214161021024!!,1091.448203,545.7241017,0.966786089
3343,2,25,21,416102,1025,S12114,2.50214E+14,250214161021025!!,3518.447818,1759.223909,0.456710226
3344,2,25,21,416102,1026,S12114,2.50214E+14,250214161021026!!,1024.474071,512.2370357,0.698556564
3345,2,25,21,416102,1033,S12114,2.50214E+14,250214161021033!!,171.4099433,85.70497166,0.272795186
3346,2,25,21,416102,1034,S12114,2.50214E+14,250214161021034!!,358.5476119,179.2738059,0.8231701
3347,2,25,21,416102,1035,S12114,2.50214E+14,250214161021035!!,888.8772012,444.4386006,0.499894299
3348,2,25,21,416102,1036,S12114,2.50214E+14,250214161021036!!,271.2748466,135.6374233,0.917971623
3349,2,25,21,416102,1037,S12114,2.50214E+14,250214161021037!!,636.0704039,318.035202,0.441984838
3350,2,25,21,416102,1039,S12114,2.50214E+14,250214161021039!!,29.60716203,14.80358101,0.014547111
3351,2,25,21,416102,1043,S12114,2.50214E+14,250214161021043!!,461.9028493,230.9514246,0.551557935
3352,2,25,21,416102,1044,S12114,2.50214E+14,250214161021044!!,1398.56449,699.2822448,0.827530051
3353,1,25,21,416102,1045,S12114,2.50214E+14,250214161021045!!,1.117151427,1.117151427,
3354,2,25,21,416102,1046,S12114,2.50214E+14,250214161021046!!,335.7305001,167.8652501,1
3355,2,25,21,416102,1047,S12114,2.50214E+14,250214161021047!!,818.3399649,409.1699824,0.953463721
3356,2,25,21,416102,1048,S12114,2.50214E+14,250214161021048!!,812.5365131,406.2682565,0.816920856
3357,2,25,21,416102,1049,S12114,2.50214E+14,250214161021049!!,4314.431649,2157.215825,0.865544699
3358,2,25,21,416102,1050,S12114,2.50214E+14,250214161021050!!,3144.424063,1572.212032,0.707666397
3359,2,25,21,416102,1051,S12114,2.50214E+14,250214161021051!!,4007.208538,2003.604269,0.624068671
3360,2,25,21,416102,1052,S12114,2.50214E+14,250214161021052!!,356.7828745,178.3914372,0.999337534
3361,2,25,21,416102,1053,S12114,2.50214E+14,250214161021053!!,1583.216025,791.6080127,0.897409667
3362,2,25,21,416102,2000,S12114,2.50214E+14,250214161022000!!,1161.38913,580.6945649,0.579733404
3363,2,25,21,416102,2001,S12114,2.50214E+14,250214161022001!!,3327.791264,1663.895632,0.773857508
3364,2,25,21,416102,2002,S12114,2.50214E+14,250214161022002!!,321.1199756,160.5599878,0.367250792
3365,2,25,21,416102,2003,S12114,2.50214E+14,250214161022003!!,853.8811355,426.9405677,0.579042131
3366,2,25,21,416102,2004,S12114,2.50214E+14,250214161022004!!,876.2861232,438.1430616,0.56526578
3367,2,25,21,416102,2005,S12114,2.50214E+14,250214161022005!!,1738.234014,869.1170069,0.620139116
3368,2,25,21,416102,2006,S12114,2.50214E+14,250214161022006!!,1415.326964,707.6634819,0.628402471
3369,2,25,21,416102,2007,S12114,2.50214E+14,250214161022007!!,1778.426546,889.2132732,0.483495835
3370,2,25,21,416102,2008,S12114,2.50214E+14,250214161022008!!,100.9258738,50.4629369,0.082977174
3371,2,25,21,416102,2009,S12114,2.50214E+14,250214161022009!!,100.9258741,50.46293703,0.077201479
3372,2,25,21,416102,2010,S12114,2.50214E+14,250214161022010!!,615.7570267,307.8785134,0.153371035
3373,2,25,21,416102,2013,S12114,2.50214E+14,250214161022013!!,1447.34699,723.673495,0.285327756
3374,2,25,21,416102,2014,S12114,2.50214E+14,250214161022014!!,605.6621046,302.8310523,0.5
3375,2,25,21,416102,2015,S12114,2.50214E+14,250214161022015!!,129.3430352,64.67151761,0.154411633
3376,2,25,21,416200,1000,S12114,2.50214E+14,250214162001000!!,331.5247501,165.7623751,0.999997833
3377,2,25,21,416200,1001,S12114,2.50214E+14,250214162001001!!,226.4815297,113.2407648,0.999993948
3378,2,25,21,416200,1002,S12114,2.50214E+14,250214162001002!!,1200.385025,600.1925126,1
3379,2,25,21,416200,1003,S12114,2.50214E+14,250214162001003!!,821.4452961,410.722648,1
3380,2,25,21,416200,1004,S12114,2.50214E+14,250214162001004!!,455.7307606,227.8653803,0.83306579
3381,2,25,21,416200,1005,S12114,2.50214E+14,250214162001005!!,492.9455173,246.4727587,0.903717062
3382,2,25,21,416200,1006,S12114,2.50214E+14,250214162001006!!,764.9554396,382.4777198,1
3383,2,25,21,416200,1007,S12114,2.50214E+14,250214162001007!!,508.0442387,254.0221193,1
3384,2,25,21,416200,1008,S12114,2.50214E+14,250214162001008!!,1018.610266,509.3051329,0.819082477
3385,2,25,21,416200,1009,S12114,2.50214E+14,250214162001009!!,382.7170682,191.3585341,0.999995297
3386,2,25,21,416200,1010,S12114,2.50214E+14,250214162001010!!,231.1681219,115.5840609,1
3387,2,25,21,416200,1011,S12114,2.50214E+14,250214162001011!!,677.0303549,338.5151775,0.66292454
3388,2,25,21,416200,1012,S12114,2.50214E+14,250214162001012!!,972.2010269,486.1005135,0.557418103
3389,2,25,21,416200,1013,S12114,2.50214E+14,250214162001013!!,398.904231,199.4521155,0.5
3390,2,25,21,416200,1014,S12114,2.50214E+14,250214162001014!!,711.3325403,355.6662701,0.722021058
3391,2,25,21,416200,1015,S12114,2.50214E+14,250214162001015!!,293.7194546,146.8597273,1
3392,2,25,21,416200,1016,S12114,2.50214E+14,250214162001016!!,38.85786474,19.42893237,0.999752585
3393,2,25,21,416200,1017,S12114,2.50214E+14,250214162001017!!,727.0731941,363.536597,0.622994451
3394,2,25,21,416200,1018,S12114,2.50214E+14,250214162001018!!,427.9733579,213.986679,0.507348733
3395,2,25,21,416200,1019,S12114,2.50214E+14,250214162001019!!,1192.633462,596.3167309,0.707318265
3396,2,25,21,416200,2000,S12114,2.50214E+14,250214162002000!!,5.86159842,2.93079921,0.016051535
3397,2,25,21,416200,2001,S12114,2.50214E+14,250214162002001!!,1209.63921,604.819605,0.697112179
3398,2,25,21,416200,2002,S12114,2.50214E+14,250214162002002!!,823.7517517,411.8758759,0.895741022
3399,2,25,21,416200,2003,S12114,2.50214E+14,250214162002003!!,224.5763674,112.2881837,0.302612947
3400,2,25,21,416200,2004,S12114,2.50214E+14,250214162002004!!,8.165185981,4.08259299,0.008494239
3401,2,25,21,416200,2006,S12114,2.50214E+14,250214162002006!!,149.4966156,74.74830782,0.177835454
3402,2,25,21,416200,2007,S12114,2.50214E+14,250214162002007!!,405.121042,202.560521,0.45562294
3403,2,25,21,416200,2008,S12114,2.50214E+14,250214162002008!!,441.2460139,220.6230069,0.5
3404,2,25,21,416200,2009,S12114,2.50214E+14,250214162002009!!,400.001091,200.0005455,0.659054687
3405,2,25,21,416200,2010,S12114,2.50214E+14,250214162002010!!,552.9026903,276.4513452,0.814354505
3406,2,25,21,416200,2011,S12114,2.50214E+14,250214162002011!!,255.5585283,127.7792642,0.5
3407,2,25,21,416200,4000,S12114,2.50214E+14,250214162004000!!,1505.797466,752.8987331,0.255546123
3408,2,25,21,416200,4001,S12114,2.50214E+14,250214162004001!!,596.4324945,298.2162472,0.716261066
3409,2,25,21,416200,5000,S12114,2.50214E+14,250214162005000!!,811.9365703,405.9682851,0.307183088
3410,2,25,21,416200,5001,S12114,2.50214E+14,250214162005001!!,3082.483431,1541.241716,0.54701984
3411,2,25,21,416200,5002,S12114,2.50214E+14,250214162005002!!,783.8536873,391.9268436,0.448763215
3412,2,25,21,416200,5003,S12114,2.50214E+14,250214162005003!!,441.3899729,220.6949865,0.500000001
3413,2,25,21,416200,5004,S12114,2.50214E+14,250214162005004!!,221.6145209,110.8072604,0.752331442
3414,2,25,21,416200,5005,S12114,2.50214E+14,250214162005005!!,740.239688,370.119844,0.771103078
3415,2,25,21,416200,5006,S12114,2.50214E+14,250214162005006!!,410.1332805,205.0666402,0.500000002
3416,2,25,21,416200,5007,S12114,2.50214E+14,250214162005007!!,340.2973482,170.1486741,0.442481988
3417,2,25,21,416200,5008,S12114,2.50214E+14,250214162005008!!,1071.276172,535.6380859,0.500000001
3418,2,25,21,416200,5009,S12114,2.50214E+14,250214162005009!!,637.1333282,318.5666641,0.500000002
3419,2,25,21,416200,5010,S12114,2.50214E+14,250214162005010!!,380.557061,190.2785305,0.533987495
3420,2,25,21,416200,5011,S12114,2.50214E+14,250214162005011!!,575.0280175,287.5140087,0.707556302
3421,2,25,21,416200,5012,S12114,2.50214E+14,250214162005012!!,355.3919789,177.6959894,0.909020102
3422,2,25,21,416200,5013,S12114,2.50214E+14,250214162005013!!,131.008038,65.50401898,0.258215295
3423,2,25,21,416200,5014,S12114,2.50214E+14,250214162005014!!,485.1024543,242.5512271,0.631884432
3424,2,25,21,416200,5015,S12114,2.50214E+14,250214162005015!!,358.4222661,179.2111331,0.523775876
3425,2,25,21,416200,5016,S12114,2.50214E+14,250214162005016!!,770.1237801,385.0618901,0.500000001
3426,2,25,21,416200,5017,S12114,2.50214E+14,250214162005017!!,358.9624326,179.4812163,0.524963694
3427,2,25,21,416200,6000,S12114,2.50214E+14,250214162006000!!,587.4697469,293.7348735,0.140569784
3428,2,25,21,416200,6003,S12114,2.50214E+14,250214162006003!!,1735.329596,867.6647978,0.693457099
3429,2,25,21,416200,6004,S12114,2.50214E+14,250214162006004!!,1403.742071,701.8710357,0.660039207
3430,2,25,21,416200,6005,S12114,2.50214E+14,250214162006005!!,1925.305378,962.6526892,0.650459069
3431,2,25,21,416200,6006,S12114,2.50214E+14,250214162006006!!,908.8905181,454.445259,0.325337986
3432,2,25,21,416200,6008,S12114,2.50214E+14,250214162006008!!,377.7143114,188.8571557,0.418383285
3433,2,25,21,416200,6009,S12114,2.50214E+14,250214162006009!!,301.7178671,150.8589335,0.565259827
3434,2,25,21,416200,6010,S12114,2.50214E+14,250214162006010!!,717.3788986,358.6894493,0.637849195
3435,2,25,21,416200,6011,S12114,2.50214E+14,250214162006011!!,337.5972666,168.7986333,0.5
3436,2,25,21,416200,6012,S12114,2.50214E+14,250214162006012!!,590.9932012,295.4966006,0.583842309
3437,2,25,21,416200,6013,S12114,2.50214E+14,250214162006013!!,1525.701257,762.8506283,0.728044317
3438,2,25,21,416200,6014,S12114,2.50214E+14,250214162006014!!,1474.604593,737.3022965,0.570584979
3439,2,25,21,416200,7000,S12114,2.50214E+14,250214162007000!!,772.7469248,386.3734624,1
3440,2,25,21,416200,7001,S12114,2.50214E+14,250214162007001!!,26.46419361,13.23209681,0.324925314
3441,2,25,21,416200,7002,S12114,2.50214E+14,250214162007002!!,1495.42856,747.7142798,0.201276678
3442,2,25,21,416200,7003,S12114,2.50214E+14,250214162007003!!,2722.877615,1361.438808,1
3443,2,25,21,416200,7004,S12114,2.50214E+14,250214162007004!!,893.7220478,446.8610239,1
3444,2,25,21,416200,7007,S12114,2.50214E+14,250214162007007!!,461.9245424,230.9622712,0.5
3445,2,25,21,416200,7008,S12114,2.50214E+14,250214162007008!!,890.81703,445.408515,0.623716468
3446,2,25,21,416200,7009,S12114,2.50214E+14,250214162007009!!,1221.556039,610.7780197,0.81989669
3447,2,25,21,416200,7010,S12114,2.50214E+14,250214162007010!!,756.609061,378.3045305,0.593174979
3448,2,25,21,416200,7011,S12114,2.50214E+14,250214162007011!!,607.7848544,303.8924272,0.579448987
3449,2,25,21,416200,7012,S12114,2.50214E+14,250214162007012!!,335.7682734,167.8841367,0.517670963
3450,2,25,21,416200,7013,S12114,2.50214E+14,250214162007013!!,420.2184978,210.1092489,0.528363674
3451,2,25,21,416200,7014,S12114,2.50214E+14,250214162007014!!,573.1038142,286.5519071,0.677845713
